Season,Player,Tm,MP,WS/48,BPM,VORP
2017-18,Hassan Whiteside,MIA,1364.0,0.187,2.6,1.6
2017-18,Henry Ellenson,DET,329.0,0.02,-4.4,-0.2
2017-18,Ian Clark,NOP,1455.0,0.037,-3.5,-0.6
2017-18,Ian Mahinmi,WAS,1145.0,0.093,-4.4,-0.7
2017-18,Ike Anigbogu,IND,30.0,0.165,1.9,0.0
2017-18,Iman Shumpert,CLE,276.0,-0.006,-3.3,-0.1
2017-18,Isaiah Canaan,2TM,422.0,0.072,-1.3,0.1
2017-18,Isaiah Hicks,NYK,240.0,-0.003,-7.6,-0.3
2017-18,Isaiah Taylor,ATL,1167.0,0.027,-4.4,-0.7
2017-18,Isaiah Thomas,2TM,862.0,0.009,-4.9,-0.6
2017-18,Isaiah Whitehead,BRK,180.0,-0.035,-3.8,-0.1
2017-18,Ish Smith,DET,2043.0,0.102,0.0,1.0
2017-18,Ivan Rabb,MEM,516.0,0.109,-2.0,0.0
2017-18,Ivica Zubac,LAL,410.0,0.118,-2.0,0.0
2017-18,J.J. Barea,DAL,1603.0,0.098,1.2,1.3
2017-18,J.R. Smith,CLE,2244.0,0.031,-3.0,-0.6
2017-18,JJ Redick,PHI,2116.0,0.15,1.1,1.7
2017-18,JaKarr Sampson,SAC,344.0,0.114,-1.2,0.1
2017-18,JaMychal Green,MEM,1542.0,0.079,-2.3,-0.1
2017-18,JaVale McGee,GSW,615.0,0.212,1.5,0.5
2017-18,Jabari Bird,BOS,115.0,0.098,-3.1,0.0
2017-18,Jabari Parker,MIL,743.0,0.08,-0.8,0.2
2017-18,Jack Cooley,SAC,87.0,0.182,-0.6,0.0
2017-18,Jacob Pullen,PHI,6.0,-0.21,-12.7,0.0
2017-18,Jacob Wiley,BRK,33.0,0.094,-2.3,0.0
2017-18,Jae Crowder,2TM,2090.0,0.06,-2.5,-0.3
2017-18,Jahlil Okafor,2TM,353.0,0.083,-1.7,0.0
2017-18,Jake Layman,POR,160.0,-0.021,-4.3,-0.1
2017-18,Jakob Poeltl,TOR,1524.0,0.175,0.4,0.9
2017-18,Jalen Jones,2TM,181.0,0.027,-6.0,-0.2
2017-18,Jamal Crawford,MIN,1653.0,0.037,-2.3,-0.1
2017-18,Jamal Murray,DEN,2565.0,0.103,-0.3,1.1
2017-18,Jameel Warney,DAL,27.0,0.157,-0.2,0.0
2017-18,Jameer Nelson,2TM,1013.0,0.028,-3.3,-0.3
2017-18,Jamel Artis,ORL,279.0,-0.006,-5.4,-0.2
2017-18,James Ennis III,2TM,1604.0,0.092,-1.2,0.3
2017-18,James Harden,HOU,2551.0,0.289,9.9,7.7
2017-18,James Johnson,MIA,1943.0,0.123,1.6,1.7
2017-18,James Michael McAdoo,PHI,18.0,0.023,-3.0,0.0
2017-18,James Webb III,BRK,120.0,-0.041,-8.3,-0.2
2017-18,James Young,PHI,61.0,0.041,-6.9,-0.1
2017-18,Jamil Wilson,LAC,274.0,0.096,0.2,0.2
2017-18,Jared Dudley,PHO,686.0,0.058,-2.5,-0.1
2017-18,Jarell Eddie,2TM,9.0,-0.142,-8.3,0.0
2017-18,Jarell Martin,MEM,1661.0,0.038,-4.0,-0.8
2017-18,Jarrett Allen,BRK,1441.0,0.141,-0.8,0.5
2017-18,Jarrett Jack,NYK,1548.0,0.036,-2.8,-0.3
2017-18,Jason Smith,WAS,285.0,0.003,-6.4,-0.3
2017-18,Jason Terry,MIL,814.0,0.042,-2.0,0.0
2017-18,Jawun Evans,LAC,778.0,-0.011,-5.0,-0.6
2017-18,Jaylen Brown,BOS,2152.0,0.1,-0.5,0.8
2017-18,Jaylen Morris,ATL,98.0,-0.053,-5.4,-0.1
2017-18,Jayson Tatum,BOS,2443.0,0.139,1.2,2.0
2017-18,Jeff Green,CLE,1828.0,0.103,-1.8,0.1
2017-18,Jeff Teague,MIN,2311.0,0.101,0.4,1.4
2017-18,Jeff Withey,DAL,39.0,-0.054,-5.0,0.0
2017-18,Jerami Grant,OKC,1647.0,0.156,0.3,1.0
2017-18,Jeremy Evans,ATL,5.0,-0.028,-9.9,0.0
2017-18,Jeremy Lamb,CHO,1967.0,0.12,1.6,1.8
2017-18,Jeremy Lin,BRK,25.0,0.087,-5.4,0.0
2017-18,Jerian Grant,CHI,1686.0,0.094,-1.3,0.3
2017-18,Jerryd Bayless,PHI,925.0,0.055,-2.8,-0.2
2017-18,Jimmy Butler,MIN,2164.0,0.198,5.8,4.2
2017-18,Joakim Noah,NYK,40.0,0.072,-0.8,0.0
2017-18,Jodie Meeks,WAS,1119.0,0.086,-1.1,0.3
2017-18,Joe Harris,BRK,1975.0,0.097,0.1,1.0
2017-18,Joe Ingles,UTA,2578.0,0.141,2.3,2.8
2017-18,Joe Johnson,2TM,1205.0,0.04,-2.9,-0.3
2017-18,Joe Young,IND,558.0,0.043,-3.5,-0.2
2017-18,Joel Bolomboy,MIL,38.0,0.079,-5.0,0.0
2017-18,Joel Embiid,PHI,1912.0,0.155,3.3,2.6
2017-18,Joffrey Lauvergne,SAS,534.0,0.12,-1.0,0.1
2017-18,John Collins,ATL,1785.0,0.145,-0.2,0.8
2017-18,John Henson,MIL,1970.0,0.12,-0.9,0.5
2017-18,John Holland,CLE,174.0,-0.05,-5.5,-0.2
2017-18,John Wall,WAS,1410.0,0.092,3.0,1.8
2017-18,Johnathan Motley,DAL,176.0,0.084,-3.3,-0.1
2017-18,Johnny O'Bryant,CHO,379.0,0.038,-4.4,-0.2
2017-18,Jon Leuer,DET,136.0,0.05,-4.6,-0.1
2017-18,Jonas Jerebko,UTA,1134.0,0.144,0.1,0.6
2017-18,Jonas Valančiūnas,TOR,1727.0,0.21,2.4,1.9
2017-18,Jonathan Gibson,BOS,40.0,0.195,4.1,0.1
2017-18,Jonathan Isaac,ORL,536.0,0.021,-1.4,0.1
2017-18,Jonathon Simmons,ORL,2029.0,0.045,-3.1,-0.5
2017-18,Jordan Bell,GSW,809.0,0.174,2.8,1.0
2017-18,Jordan Clarkson,2TM,1888.0,0.077,0.1,1.0
2017-18,Jordan Crawford,NOP,53.0,0.15,4.2,0.1
2017-18,Jordan Mickey,MIA,284.0,0.054,-5.6,-0.3
2017-18,Josh Gray,PHO,86.0,-0.118,-4.2,0.0
2017-18,Josh Hart,LAL,1461.0,0.111,-0.1,0.7
2017-18,Josh Huestis,OKC,982.0,0.024,-3.9,-0.5
2017-18,Josh Jackson,PHO,1959.0,-0.018,-4.2,-1.1
2017-18,Josh Magette,ATL,216.0,0.092,-2.6,0.0
2017-18,Josh McRoberts,DAL,6.0,-0.19,-21.4,0.0
2017-18,Josh Richardson,MIA,2689.0,0.096,0.7,1.8
2017-18,Josh Smith,NOP,12.0,-0.013,-14.6,0.0
2017-18,José Calderón,CLE,914.0,0.095,-1.9,0.0
2017-18,Jrue Holiday,NOP,2927.0,0.116,1.6,2.7
2017-18,Juancho Hernangómez,DEN,277.0,0.061,-3.3,-0.1
2017-18,Julius Randle,LAL,2190.0,0.145,0.6,1.4
2017-18,Julyan Stone,CHO,175.0,0.087,-1.3,0.0
2017-18,Justin Anderson,PHI,519.0,0.115,-0.9,0.1
2017-18,Justin Holiday,CHI,2265.0,0.036,-1.9,0.0
2017-18,Justin Jackson,SAC,1506.0,0.031,-3.5,-0.6
2017-18,Justin Patton,MIN,4.0,0.151,3.2,0.0
2017-18,Justise Winslow,MIA,1680.0,0.075,-1.1,0.4
2017-18,Jusuf Nurkić,POR,2088.0,0.108,0.0,1.1
2017-18,Kadeem Allen,BOS,107.0,-0.038,-7.7,-0.2
2017-18,Karl-Anthony Towns,MIN,2918.0,0.23,5.1,5.2
2017-18,Kawhi Leonard,SAS,210.0,0.196,10.1,0.6
2017-18,Kay Felder,2TM,140.0,-0.175,-11.1,-0.3
2017-18,Kelly Olynyk,MIA,1779.0,0.148,2.3,1.9
2017-18,Kelly Oubre Jr.,WAS,2231.0,0.08,-1.7,0.2
2017-18,Kemba Walker,CHO,2736.0,0.15,4.0,4.2
2017-18,Kendrick Perkins,CLE,15.0,0.026,-2.2,0.0
2017-18,Kenneth Faried,DEN,461.0,0.132,-2.1,0.0
2017-18,Kent Bazemore,ATL,1789.0,0.059,0.6,1.2
2017-18,Kentavious Caldwell-Pope,LAL,2458.0,0.103,0.3,1.4
2017-18,Kevin Durant,GSW,2325.0,0.215,7.3,5.5
2017-18,Kevin Love,CLE,1651.0,0.185,3.3,2.2
2017-18,Kevon Looney,GSW,910.0,0.145,-0.2,0.4
2017-18,Khem Birch,ORL,578.0,0.15,-0.9,0.2
2017-18,Khris Middleton,MIL,2982.0,0.111,0.0,1.5
2017-18,Klay Thompson,GSW,2506.0,0.094,-0.4,1.0
2017-18,Kobi Simmons,MEM,643.0,-0.013,-6.9,-0.8
2017-18,Kosta Koufos,SAC,1391.0,0.134,-0.4,0.6
2017-18,Kris Dunn,CHI,1525.0,0.027,-1.3,0.3
2017-18,Kristaps Porziņģis,NYK,1553.0,0.099,1.8,1.5
2017-18,Kyle Anderson,SAS,1978.0,0.151,2.9,2.4
2017-18,Kyle Collinsworth,DAL,480.0,0.045,-2.6,-0.1
2017-18,Kyle Korver,CLE,1574.0,0.104,0.2,0.9
2017-18,Kyle Kuzma,LAL,2401.0,0.077,-0.7,0.8
2017-18,Kyle Lowry,TOR,2510.0,0.194,5.2,4.5
2017-18,Kyle O'Quinn,NYK,1387.0,0.166,3.1,1.8
2017-18,Kyle Singler,OKC,59.0,-0.031,-6.7,-0.1
2017-18,Kyrie Irving,BOS,1931.0,0.222,7.3,4.5
2017-18,LaMarcus Aldridge,SAS,2509.0,0.209,3.9,3.7
2017-18,Lance Stephenson,IND,1850.0,0.046,-1.8,0.1
2017-18,Lance Thomas,NYK,1353.0,0.031,-3.7,-0.6
2017-18,Langston Galloway,DET,863.0,0.079,0.1,0.5
2017-18,Larry Drew II,2TM,70.0,-0.061,-9.0,-0.1
2017-18,Larry Nance Jr.,2TM,1421.0,0.196,2.4,1.6
2017-18,Lauri Markkanen,CHI,2020.0,0.079,-0.2,0.9
2017-18,LeBron James,CLE,3026.0,0.221,8.7,8.2
2017-18,League Average,nan,,,,
2017-18,London Perrantes,CLE,66.0,-0.086,-9.2,-0.1
2017-18,Lonzo Ball,LAL,1780.0,0.053,1.0,1.3
2017-18,Lorenzo Brown,TOR,139.0,0.06,-2.5,0.0
2017-18,Lou Williams,LAC,2589.0,0.125,2.3,2.8
2017-18,Luc Mbah a Moute,HOU,1564.0,0.087,-0.2,0.7
2017-18,Lucas Nogueira,TOR,418.0,0.188,5.2,0.8
2017-18,Luis Montero,DET,8.0,-0.445,-25.6,0.0
2017-18,Luke Babbitt,2TM,715.0,0.06,-2.4,-0.1
2017-18,Luke Kennard,DET,1463.0,0.084,-0.8,0.5
2017-18,Luke Kornet,NYK,326.0,0.077,0.2,0.2
2017-18,Luol Deng,LAL,13.0,-0.018,-2.9,0.0
2017-18,Malachi Richardson,2TM,324.0,-0.015,-6.0,-0.3
2017-18,Malcolm Brogdon,MIL,1436.0,0.091,-1.2,0.3
2017-18,Malcolm Delaney,ATL,1014.0,0.047,-2.6,-0.1
2017-18,Malcolm Miller,TOR,126.0,0.087,-1.0,0.0
2017-18,Malik Beasley,DEN,583.0,0.028,-3.8,-0.3
2017-18,Malik Monk,CHO,854.0,0.0,-3.4,-0.3
2017-18,Mangok Mathiang,CHO,20.0,0.183,-4.6,0.0
2017-18,Manu Ginóbili,SAS,1299.0,0.082,-1.3,0.2
2017-18,MarShon Brooks,MEM,193.0,0.179,7.1,0.4
2017-18,Marc Gasol,MEM,2408.0,0.08,2.3,2.7
2017-18,Marcin Gortat,WAS,2075.0,0.113,-0.6,0.8
2017-18,Marco Belinelli,2TM,1947.0,0.092,-0.5,0.8
2017-18,Marcus Georges-Hunt,MIN,224.0,0.049,-5.1,-0.2
2017-18,Marcus Morris,BOS,1442.0,0.108,-0.1,0.7
2017-18,Marcus Paige,CHO,28.0,-0.006,-8.8,0.0
2017-18,Marcus Smart,BOS,1614.0,0.056,-1.2,0.3
2017-18,Mario Chalmers,MEM,1421.0,0.021,-3.2,-0.4
2017-18,Mario Hezonja,ORL,1657.0,0.066,-0.5,0.6
2017-18,Markel Brown,HOU,31.0,-0.063,-10.8,-0.1
2017-18,Markelle Fultz,PHI,253.0,0.043,-2.6,0.0
2017-18,Markieff Morris,WAS,1968.0,0.08,-1.3,0.4
2017-18,Marquese Chriss,PHO,1527.0,0.023,-2.8,-0.3
2017-18,Marquis Teague,MEM,74.0,-0.038,-5.7,-0.1
2017-18,Marreese Speights,ORL,675.0,0.045,-1.1,0.1
2017-18,Marshall Plumlee,MIL,52.0,0.143,-4.5,0.0
2017-18,Marvin Williams,CHO,2006.0,0.119,1.0,1.5
2017-18,Mason Plumlee,DEN,1439.0,0.12,0.5,0.9
2017-18,Matt Costello,SAS,32.0,0.127,-0.7,0.0
2017-18,Matt Williams,MIA,11.0,-0.197,-11.2,0.0
2017-18,Matthew Dellavedova,MIL,712.0,0.032,-4.4,-0.4
2017-18,Maurice Harkless,POR,1264.0,0.123,1.4,1.1
2017-18,Maxi Kleber,DAL,1206.0,0.113,-0.5,0.5
2017-18,Meyers Leonard,POR,254.0,0.2,2.0,0.3
2017-18,Michael Beasley,NYK,1653.0,0.069,-0.2,0.7
2017-18,Michael Carter-Williams,CHO,835.0,0.05,-1.5,0.1
2017-18,Michael Kidd-Gilchrist,CHO,1850.0,0.084,-2.1,-0.1
2017-18,Mike Conley,MEM,373.0,0.077,0.5,0.2
2017-18,Mike James,2TM,687.0,0.017,-1.5,0.1
2017-18,Mike Muscala,ATL,1060.0,0.109,0.3,0.6
2017-18,Mike Scott,WAS,1406.0,0.085,-1.7,0.1
2017-18,Miles Plumlee,ATL,918.0,0.046,-3.8,-0.4
2017-18,Miloš Teodosić,LAC,1134.0,0.058,-1.7,0.1
2017-18,Milton Doyle,BRK,125.0,-0.052,-6.8,-0.1
2017-18,Mindaugas Kuzminskas,NYK,2.0,-1.065,-54.7,0.0
2017-18,Mirza Teletović,MIL,159.0,0.09,0.4,0.1
2017-18,Monte Morris,DEN,25.0,0.312,9.4,0.1
2017-18,Montrezl Harrell,LAC,1293.0,0.205,3.3,1.7
2017-18,Myke Henry,MEM,378.0,0.017,-1.3,0.1
2017-18,Myles Turner,IND,1836.0,0.122,-0.2,0.8
2017-18,Nate Wolters,UTA,19.0,-0.137,-12.8,-0.1
2017-18,Naz Mitrou-Long,UTA,1.0,2.712,242.2,0.0
2017-18,Nemanja Bjelica,MIN,1371.0,0.097,0.1,0.7
2017-18,Nenê,HOU,758.0,0.163,-1.0,0.2
2017-18,Nerlens Noel,DAL,472.0,0.135,0.5,0.3
2017-18,Nick Collison,OKC,75.0,0.064,-4.2,0.0
2017-18,Nick Young,GSW,1393.0,0.059,-3.5,-0.5
2017-18,Nicolas Batum,CHO,1981.0,0.084,0.4,1.2
2017-18,Nicolás Brussino,ATL,10.0,-0.18,-11.3,0.0
2017-18,Nigel Hayes-Davis,3TM,122.0,-0.034,-3.8,-0.1
2017-18,Nik Stauskas,2TM,523.0,0.031,-2.3,-0.1
2017-18,Nikola Jokić,DEN,2443.0,0.211,6.9,5.5
2017-18,Nikola Mirotić,2TM,1494.0,0.128,2.2,1.6
2017-18,Nikola Vučević,ORL,1683.0,0.102,2.7,2.0
2017-18,Noah Vonleh,2TM,875.0,0.09,-1.3,0.2
2017-18,Norman Powell,TOR,1062.0,0.027,-2.9,-0.3
2017-18,OG Anunoby,TOR,1481.0,0.098,-0.6,0.5
2017-18,Okaro White,MIA,80.0,0.096,-0.7,0.0
2017-18,Omari Johnson,MEM,75.0,0.053,-4.5,0.0
2017-18,Omri Casspi,GSW,740.0,0.14,-0.9,0.2
2017-18,Otto Porter Jr.,WAS,2432.0,0.161,3.5,3.4
2017-18,P.J. Tucker,HOU,2281.0,0.082,-1.1,0.5
2017-18,PJ Dozier,OKC,3.0,-0.404,-20.4,0.0
2017-18,Pascal Siakam,TOR,1679.0,0.133,1.3,1.4
2017-18,Pat Connaughton,POR,1488.0,0.08,-1.8,0.1
2017-18,Patrick Beverley,LAC,334.0,0.056,0.5,0.2
2017-18,Patrick McCaw,GSW,961.0,0.029,-4.1,-0.5
2017-18,Patrick Patterson,OKC,1270.0,0.098,-0.2,0.6
2017-18,Patty Mills,SAS,2107.0,0.093,-1.0,0.5
2017-18,Pau Gasol,SAS,1812.0,0.159,3.4,2.5
2017-18,Paul George,OKC,2891.0,0.147,2.9,3.6
2017-18,Paul Millsap,DEN,1143.0,0.107,0.4,0.7
2017-18,Paul Zipser,CHI,824.0,-0.034,-6.1,-0.8
2017-18,Quincy Acy,BRK,1359.0,0.036,-2.5,-0.2
2017-18,Quincy Pondexter,CHI,196.0,-0.047,-7.4,-0.3
2017-18,Quinn Cook,GSW,740.0,0.101,-1.6,0.1
2017-18,R.J. Hunter,HOU,45.0,0.022,-3.3,0.0
2017-18,Rajon Rondo,NOP,1705.0,0.101,-0.3,0.7
2017-18,Ramon Sessions,2TM,392.0,0.039,-3.2,-0.1
2017-18,Rashad Vaughn,3TM,212.0,0.05,-2.6,0.0
2017-18,Raul Neto,UTA,498.0,0.086,-1.4,0.1
2017-18,Raymond Felton,OKC,1365.0,0.078,-0.6,0.5
2017-18,Reggie Bullock,DET,1732.0,0.117,0.7,1.2
2017-18,Reggie Hearn,DET,7.0,0.132,1.5,0.0
2017-18,Reggie Jackson,DET,1201.0,0.078,-0.4,0.5
2017-18,Richard Jefferson,DEN,163.0,0.029,-4.3,-0.1
2017-18,Richaun Holmes,PHI,746.0,0.183,1.1,0.6
2017-18,Ricky Rubio,UTA,2254.0,0.112,0.7,1.6
2017-18,Robert Covington,PHI,2532.0,0.116,1.5,2.3
2017-18,Robin Lopez,CHI,1690.0,0.055,-2.2,-0.1
2017-18,Rodney Hood,2TM,1616.0,0.081,-0.1,0.8
2017-18,Rodney McGruder,MIA,299.0,0.125,-1.4,0.1
2017-18,Rodney Purvis,ORL,290.0,-0.056,-8.2,-0.5
2017-18,Ron Baker,NYK,385.0,0.059,-0.4,0.2
2017-18,Rondae Hollis-Jefferson,BRK,1920.0,0.103,0.1,1.0
2017-18,Royce O'Neale,UTA,1150.0,0.099,-0.2,0.5
2017-18,Rudy Gay,SAS,1231.0,0.122,0.8,0.9
2017-18,Rudy Gobert,UTA,1816.0,0.214,3.4,2.5
2017-18,Russell Westbrook,OKC,2914.0,0.166,6.3,6.1
2017-18,Ryan Anderson,HOU,1725.0,0.132,0.1,0.9
2017-18,Ryan Arcidiacono,CHI,304.0,0.04,-4.1,-0.2
2017-18,Salah Mejri,DAL,729.0,0.175,0.7,0.5
2017-18,Sam Dekker,LAC,883.0,0.066,-2.9,-0.2
2017-18,Scotty Hopson,DAL,8.0,-0.238,-14.0,0.0
2017-18,Sean Kilpatrick,4TM,640.0,0.008,-2.8,-0.1
2017-18,Semi Ojeleye,BOS,1150.0,0.048,-4.7,-0.8
2017-18,Serge Ibaka,TOR,2093.0,0.117,-0.1,1.0
2017-18,Shabazz Muhammad,2TM,418.0,0.081,-2.5,-0.1
2017-18,Shabazz Napier,POR,1535.0,0.101,0.7,1.0
2017-18,Shane Larkin,BOS,775.0,0.087,-1.7,0.1
2017-18,Shaquille Harrison,PHO,384.0,0.094,-0.7,0.1
2017-18,Shaun Livingston,GSW,1129.0,0.077,-3.1,-0.3
2017-18,Shelvin Mack,ORL,1365.0,0.069,-1.4,0.2
2017-18,Sindarius Thornwell,LAC,1156.0,0.041,-2.4,-0.1
2017-18,Skal Labissière,SAC,1240.0,0.054,-2.7,-0.2
2017-18,Solomon Hill,NOP,187.0,-0.014,-4.8,-0.1
2017-18,Spencer Dinwiddie,BRK,2306.0,0.118,0.6,1.5
2017-18,Stanley Johnson,DET,1894.0,0.046,-2.9,-0.4
2017-18,Stephen Curry,GSW,1631.0,0.267,7.7,4.0
2017-18,Sterling Brown,MIL,776.0,0.043,-3.1,-0.2
2017-18,Steven Adams,OKC,2487.0,0.187,1.1,2.0
2017-18,T.J. Leaf,IND,459.0,0.082,-3.1,-0.1
2017-18,T.J. McConnell,PHI,1706.0,0.108,0.0,0.9
2017-18,T.J. Warren,PHO,2142.0,0.077,-0.7,0.7
2017-18,Taj Gibson,MIN,2726.0,0.126,-0.5,1.0
2017-18,Tarik Black,HOU,536.0,0.136,-2.6,-0.1
2017-18,Taurean Prince,ATL,2464.0,0.038,-1.1,0.6
2017-18,Terrance Ferguson,OKC,763.0,0.077,-3.3,-0.3
2017-18,Terrence Ross,ORL,600.0,0.025,-2.7,-0.1
2017-18,Terry Rozier,BOS,2068.0,0.13,2.1,2.1
2017-18,Thabo Sefolosha,UTA,806.0,0.156,2.7,0.9
2017-18,Thaddeus Young,IND,2607.0,0.101,0.2,1.4
2017-18,Thomas Bryant,LAL,72.0,0.05,-3.3,0.0
2017-18,Thon Maker,MIL,1238.0,0.056,-3.5,-0.5
2017-18,Tim Frazier,WAS,838.0,0.08,-0.9,0.2
2017-18,Tim Hardaway Jr.,NYK,1885.0,0.067,-0.6,0.7
2017-18,Tim Quarterman,HOU,13.0,-0.083,-9.7,0.0
2017-18,Timofey Mozgov,BRK,359.0,0.055,-3.9,-0.2
2017-18,Timothé Luwawu-Cabarrot,PHI,807.0,0.046,-4.1,-0.4
2017-18,Tobias Harris,2TM,2668.0,0.12,1.9,2.6
2017-18,Tomáš Satoranský,WAS,1643.0,0.145,1.2,1.3
2017-18,Tony Allen,NOP,273.0,0.017,-5.5,-0.2
2017-18,Tony Bradley,UTA,29.0,0.033,-7.5,0.0
2017-18,Tony Parker,SAS,1071.0,0.065,-3.3,-0.3
2017-18,Tony Snell,MIL,2053.0,0.056,-2.3,-0.1
2017-18,Torrey Craig,DEN,629.0,0.069,-2.9,-0.1
2017-18,Travis Wear,LAL,228.0,0.042,-3.7,-0.1
2017-18,Treveon Graham,CHO,1050.0,0.08,-2.7,-0.2
2017-18,Trevor Ariza,HOU,2269.0,0.113,0.7,1.5
2017-18,Trevor Booker,3TM,1158.0,0.121,-0.6,0.4
2017-18,Trey Burke,NYK,785.0,0.145,2.5,0.9
2017-18,Trey Lyles,DEN,1391.0,0.134,1.3,1.1
2017-18,Trey McKinney-Jones,IND,1.0,-0.001,-8.5,0.0
2017-18,Tristan Thompson,CLE,1072.0,0.113,-2.9,-0.2
2017-18,Troy Daniels,PHO,1622.0,0.042,-2.6,-0.3
2017-18,Troy Williams,2TM,307.0,0.085,-0.5,0.1
2017-18,Tyler Cavanaugh,ATL,518.0,0.109,-1.9,0.0
2017-18,Tyler Dorsey,ATL,974.0,0.02,-2.9,-0.2
2017-18,Tyler Ennis,LAL,683.0,0.058,-2.1,0.0
2017-18,Tyler Johnson,MIA,2052.0,0.097,-0.3,0.9
2017-18,Tyler Lydon,DEN,2.0,-0.014,-5.4,0.0
2017-18,Tyler Ulis,PHO,1658.0,-0.006,-4.4,-1.0
2017-18,Tyler Zeller,2TM,1109.0,0.126,-1.4,0.2
2017-18,Tyreke Evans,MEM,1607.0,0.126,4.5,2.6
2017-18,Tyrone Wallace,LAC,851.0,0.042,-3.5,-0.3
2017-18,Tyson Chandler,PHO,1151.0,0.111,-1.4,0.2
2017-18,Tyus Jones,MIN,1467.0,0.117,0.8,1.1
2017-18,Udonis Haslem,MIA,72.0,-0.059,-7.7,-0.1
2017-18,Vander Blue,LAL,45.0,-0.102,-8.4,-0.1
2017-18,Victor Oladipo,IND,2552.0,0.155,5.8,5.0
2017-18,Vince Carter,SAC,1026.0,0.056,-1.2,0.2
2017-18,Vince Hunter,MEM,7.0,0.097,9.7,0.0
2017-18,Wade Baldwin,POR,80.0,0.187,1.9,0.1
2017-18,Walt Lemon Jr.,NOP,35.0,-0.071,-8.2,-0.1
2017-18,Wayne Ellington,MIA,2041.0,0.105,0.4,1.2
2017-18,Wayne Selden,MEM,692.0,0.023,-3.1,-0.2
2017-18,Wes Iwundu,ORL,1020.0,0.032,-4.3,-0.6
2017-18,Wesley Johnson,LAC,1486.0,0.055,-0.7,0.5
2017-18,Wesley Matthews,DAL,2131.0,0.059,-0.9,0.6
2017-18,Will Barton,DEN,2683.0,0.111,1.1,2.1
2017-18,Willie Cauley-Stein,SAC,2044.0,0.092,-0.1,1.0
2017-18,Willie Reed,2TM,428.0,0.172,0.8,0.3
2017-18,Willy Hernangómez,2TM,495.0,0.173,1.4,0.4
2017-18,Wilson Chandler,DEN,2346.0,0.067,-2.1,-0.1
2017-18,Xavier Munford,MIL,21.0,-0.197,-11.3,0.0
2017-18,Xavier Rathan-Mayes,MEM,118.0,-0.171,-11.5,-0.3
2017-18,Xavier Silas,BOS,7.0,-0.25,-8.1,0.0
2017-18,Yogi Ferrell,DAL,2282.0,0.064,-1.4,0.4
2017-18,Zach Collins,POR,1045.0,0.03,-4.3,-0.6
2017-18,Zach LaVine,CHI,656.0,0.025,-2.3,-0.1
2017-18,Zach Randolph,SAC,1508.0,0.048,-1.0,0.4
2017-18,Zaza Pachulia,GSW,972.0,0.161,0.0,0.5
2017-18,Zhou Qi,HOU,124.0,-0.104,-10.1,-0.3
2017-18,Álex Abrines,OKC,1134.0,0.094,-1.5,0.1
2017-18,Ömer Aşık,2TM,182.0,-0.021,-8.0,-0.3
2018-19,Aaron Gordon,ORL,2633.0,0.093,0.6,1.7
2018-19,Aaron Holiday,IND,646.0,0.065,-1.6,0.1
2018-19,Abdel Nader,OKC,694.0,0.062,-3.2,-0.2
2018-19,Al Horford,BOS,1973.0,0.181,5.1,3.6
2018-19,Al-Farouq Aminu,POR,2292.0,0.121,0.7,1.5
2018-19,Alan Williams,BRK,26.0,0.312,11.8,0.1
2018-19,Alec Burks,3TM,1375.0,0.052,-1.2,0.3
2018-19,Alex Caruso,LAL,531.0,0.093,-0.2,0.2
2018-19,Alex Len,ATL,1544.0,0.1,-1.2,0.3
2018-19,Alex Poythress,ATL,305.0,0.086,-3.5,-0.1
2018-19,Alfonzo McKinnie,GSW,1003.0,0.1,-3.5,-0.4
2018-19,Alize Johnson,IND,64.0,0.027,-7.7,-0.1
2018-19,Allen Crabbe,BRK,1133.0,0.035,-2.8,-0.2
2018-19,Allonzo Trier,NYK,1459.0,0.03,-3.1,-0.4
2018-19,Amile Jefferson,ORL,68.0,0.258,2.5,0.1
2018-19,Amir Johnson,PHI,529.0,0.098,-2.3,0.0
2018-19,Andre Drummond,DET,2647.0,0.181,2.1,2.7
2018-19,Andre Iguodala,GSW,1578.0,0.129,1.8,1.5
2018-19,Andre Ingram,LAL,15.0,-0.408,-19.6,-0.1
2018-19,Andrew Bogut,GSW,134.0,0.111,-2.9,0.0
2018-19,Andrew Harrison,3TM,187.0,-0.027,-7.1,-0.2
2018-19,Andrew Wiggins,MIN,2543.0,0.012,-3.0,-0.6
2018-19,Anfernee Simons,POR,141.0,0.02,-5.3,-0.1
2018-19,Ante Žižić,CLE,1082.0,0.087,-3.2,-0.3
2018-19,Anthony Davis,NOP,1850.0,0.247,9.4,5.3
2018-19,Anthony Tolliver,MIN,1079.0,0.052,-2.4,-0.1
2018-19,Antonio Blakeney,CHI,829.0,-0.03,-5.2,-0.7
2018-19,Aron Baynes,BOS,821.0,0.139,-1.5,0.1
2018-19,Austin Rivers,2TM,2028.0,0.028,-4.3,-1.1
2018-19,Avery Bradley,2TM,1905.0,0.009,-3.7,-0.8
2018-19,B.J. Johnson,2TM,49.0,0.066,-4.3,0.0
2018-19,Bam Adebayo,MIA,1913.0,0.171,1.8,1.8
2018-19,Ben McLemore,SAC,158.0,0.055,-3.5,-0.1
2018-19,Ben Simmons,PHI,2700.0,0.146,3.6,3.8
2018-19,Billy Garrett,NYK,63.0,-0.019,-5.5,-0.1
2018-19,Bismack Biyombo,CHO,783.0,0.125,-2.5,-0.1
